GEOID,medrnt12,medrnt12_moe
060610206012,2121.06,NA
060610206013,2121.06,NA
060610206021,816.2,258.64
060610206022,NA,NA
060610206023,NA,NA
060610206024,1026.0800000000002,48.760000000000005
060610206025,2121.06,NA
060610206041,1233.8400000000001,98.58
060610206042,2121.06,NA
060610206043,2121.06,NA
060610206044,1247.6200000000001,507.74
060610206051,2121.06,NA
060610206052,892.5200000000001,925.38
060610206053,2121.06,NA
060610206061,2085.02,497.14000000000004
060610206062,2121.06,NA
060610206063,1457.5,2459.2000000000003
060610207101,2121.06,NA
060610207102,2121.06,NA
060610207103,1698.1200000000001,240.62
060610207111,766.38,99.64
060610207112,1246.5600000000002,80.56
060610207113,1541.24,100.7
060610207121,1075.9,107.06
060610207122,1601.66,435.66
060610207123,1514.74,146.28
060610207131,789.7,254.4
060610207132,1669.5,294.68
060610207141,1185.0800000000002,45.580000000000005
060610207142,1652.5400000000002,742
060610207151,NA,NA
060610207152,1242.3200000000002,297.86
060610207171,1170.24,54.06
060610207172,1543.3600000000001,139.92000000000002
060610208051,1622.8600000000001,576.64
060610208052,1535.94,443.08000000000004
060610208053,1309.1000000000001,155.82000000000002
060610208061,1187.2,91.16000000000001
060610208062,1019.72,621.1600000000001
060610209011,1156.46,197.16
060610209012,979.44,174.9
060610209081,1283.66,223.66000000000003
060610209082,1530.64,164.3
060610209083,1151.16,167.48000000000002
060610209084,NA,NA
060610210031,1363.16,266.06
060610210032,2121.06,NA
060610210033,1877.26,137.8
060610210034,1172.3600000000001,113.42
060610210035,1376.94,207.76000000000002
060610210036,1396.02,926.44
060610210341,2081.84,301.04
060610210342,2121.06,NA
060610210343,2121.06,NA
060610210351,1957.8200000000002,322.24
060610210352,1831.68,82.68
060610210353,1984.3200000000002,299.98
060610210371,1052.5800000000002,122.96000000000001
060610210381,2041.5600000000002,518.34
060610210382,1757.48,948.7
060610210383,1098.16,100.7
060610210384,1979.0200000000002,378.42
060610210391,NA,NA
060610210392,NA,NA
060610210401,1590,327.54
060610210402,848,450.5
060610210403,NA,NA
060610210431,1512.6200000000001,192.92000000000002
060610210432,1828.5,60.42
060610210441,1333.48,315.88
060610210442,1654.66,311.64000000000004
060610210443,2121.06,NA
060610210451,1164.94,110.24000000000001
060610210452,NA,NA
060610210461,1185.0800000000002,20.14
060610210462,1096.04,120.84
060610210463,1000.6400000000001,73.14
060610211031,1371.64,753.6600000000001
060610211032,1330.3,330.72
060610211033,888.2800000000001,87.98
060610211034,1705.5400000000002,809.84
060610211061,1821.0800000000002,65.72
060610211062,1153.28,102.82000000000001
060610211081,627.52,725.0400000000001
060610211082,1018.6600000000001,90.10000000000001
060610211091,2121.06,NA
060610211092,1306.98,167.48000000000002
060610211221,1930.26,642.36
060610211222,NA,NA
060610211231,2121.06,NA
060610211232,2044.74,266.06
060610211233,2121.06,NA
060610211281,NA,NA
060610211282,1869.8400000000001,127.2
060610211291,1237.02,200.34
060610211292,1453.26,100.7
060610211301,1163.88,37.1
060610211311,2121.06,NA
060610211312,1364.22,135.68
060610212031,1322.88,191.86
060610212032,1252.92,293.62
060610212033,1632.4,408.1
060610212041,1885.74,273.48
060610212042,NA,NA
060610213041,1055.76,1352.5600000000002
060610213042,NA,NA
060610213043,NA,NA
060610213044,NA,NA
060610213091,2121.06,NA
060610213092,2121.06,NA
060610213093,1823.2,59.36
060610213094,2121.06,NA
060610213221,NA,NA
060610213222,1141.6200000000001,201.4
060610214011,1627.1000000000001,396.44
060610214012,1310.16,301.04
060610214031,905.24,31.8
060610214032,500.32000000000005,901
060610214033,2121.06,NA
060610214034,825.74,84.80000000000001
060610214035,1691.76,312.7
060610215011,NA,NA
060610215012,1348.3200000000002,96.46000000000001
060610215013,1417.22,69.96000000000001
060610215021,1357.8600000000001,117.66000000000001
060610215022,1376.94,318
060610216031,1088.6200000000001,101.76
060610216032,876.62,57.24
060610216033,1315.46,991.1
060610216041,1034.56,416.58000000000004
060610216042,1222.18,131.44
060610218011,1717.2,728.22
060610218012,1781.8600000000001,304.22
060610218013,937.0400000000001,82.68
060610218014,NA,NA
060610218021,1010.1800000000001,184.44
060610218022,1013.36,53
060610218023,1932.38,274.54
060610218024,1237.02,182.32000000000002
060610219011,1063.18,655.08
060610219012,1827.44,61.480000000000004
060610219021,1315.46,897.82
060610219022,1471.28,519.4
060610219023,1230.66,113.42
060610220021,1052.5800000000002,443.08000000000004
060610220022,1224.3,307.40000000000003
060610220023,1022.9000000000001,326.48
060610220111,1656.78,362.52000000000004
060610220112,NA,NA
060610220131,941.2800000000001,392.20000000000005
060610220132,1419.3400000000001,1155.4
060610220133,1393.9,481.24
060610220141,453.68,15.9
060610220142,1369.52,651.9
060610220143,1454.3200000000002,924.32
060610221001,1402.38,188.68
060610221002,1333.48,591.48
060610222001,1555.02,1081.2
060610222002,1263.52,186.56
060610223001,NA,NA
060610223002,1025.02,1182.96
060610224001,996.4000000000001,469.58000000000004
060610224002,1368.46,191.86
060610225001,926.44,444.14000000000004
060610225002,NA,NA
060610226001,1317.5800000000002,130.38
060610228001,1803.0600000000002,93.28
060610229001,1321.8200000000002,84.80000000000001
060610230001,2020.3600000000001,185.5
060610231001,2121.06,NA
060610231002,1937.68,312.7
060610231003,2053.2200000000003,365.70000000000005
060610232001,1993.8600000000001,241.68
060610233001,2121.06,NA
060610233002,2121.06,NA
060610234001,NA,NA
060610234002,2121.06,NA
060610235001,2121.06,NA
060610236001,1665.26,187.62
060610236002,NA,NA
060610237001,1511.5600000000002,511.98
060610237002,1956.76,487.6
060610238001,1658.9,236.38000000000002
060610239001,1286.8400000000001,461.1
060619900000,NA,NA
060630001001,844.82,384.78000000000003
060630001002,866.0200000000001,138.86
060630001003,1117.24,466.40000000000003
060630001004,825.74,221.54000000000002
060630001005,1736.2800000000002,1256.1000000000001
060630001006,998.5200000000001,447.32000000000005
060630002011,939.1600000000001,895.7
060630002012,982.62,874.5
060630002021,878.74,1121.48
060630002022,685.82,145.22
060630003001,507.74,15.9
060630003002,913.72,114.48
060630003003,702.7800000000001,268.18
060630003004,941.2800000000001,1883.6200000000001
060630004001,1716.14,489.72
060630004002,797.12,201.4
060630004003,579.82,366.76
060630005011,787.58,361.46000000000004
060630005012,994.2800000000001,44.52
060630005021,921.1400000000001,716.5600000000001
060630005022,NA,NA
060630005023,1383.3000000000002,155.82000000000002
060650301011,1241.26,651.9
060650301031,997.46,218.36
060650301032,1328.18,555.44
060650301041,1722.5,209.88000000000002
060650301042,1439.48,411.28000000000003
060650301043,1129.96,190.8
060650302001,1079.0800000000002,135.68
060650302002,1196.74,110.24000000000001
060650302003,975.2,65.72
060650302004,904.1800000000001,232.14000000000001
060650302005,944.46,93.28
060650303001,928.5600000000001,119.78
060650303002,907.36,21.200000000000003
060650303003,1184.02,113.42
060650303004,657.2,182.32000000000002
060650303005,1156.46,254.4
060650304001,779.1,77.38000000000001
060650304002,959.3000000000001,298.92
060650304003,1162.8200000000002,135.68
060650304004,837.4000000000001,283.02000000000004
060650304005,868.1400000000001,216.24
060650305011,1215.8200000000002,242.74
060650305012,862.84,80.56
060650305013,572.4,478.06
060650305014,1019.72,29.68
060650305021,984.74,207.76000000000002
060650305022,1074.8400000000001,222.60000000000002
060650305031,982.62,86.92
060650305032,934.9200000000001,112.36
060650305033,851.1800000000001,81.62
060650306011,NA,NA
060650306012,2121.06,NA
060650306013,2121.06,NA
060650306021,NA,NA
060650306022,2107.28,436.72
060650306023,NA,NA
060650306031,NA,NA
060650306032,2121.06,NA
060650306033,2121.06,NA
060650307001,NA,NA
060650307002,952.94,95.4
060650307003,1297.44,324.36
060650307004,1060,937.0400000000001
060650307005,1651.48,748.36
060650308001,1497.78,557.5600000000001
060650308002,1350.44,1182.96
060650308003,898.88,129.32
060650308004,1174.48,308.46000000000004
060650308005,NA,NA
060650309001,1219,174.9
060650309002,1714.02,332.84000000000003
060650310011,1291.0800000000002,238.5
060650310012,828.9200000000001,172.78
060650310013,1181.9,188.68
060650310021,1807.3000000000002,265
060650310022,1231.72,85.86
060650310023,1272,255.46
060650311001,1198.8600000000001,125.08000000000001
060650311002,1563.5,261.82
060650311003,713.38,1332.42
060650311004,1155.4,63.6
060650311005,1228.54,135.68
060650312001,1780.8000000000002,351.92
060650312002,1047.28,257.58000000000004
060650312003,1202.04,278.78000000000003
060650312004,1273.0600000000002,138.86
060650312005,1278.3600000000001,265
060650313001,1145.8600000000001,279.84000000000003
060650313002,731.4000000000001,719.74
060650314011,1481.88,111.30000000000001
060650314012,NA,NA
060650314013,1241.26,149.46
060650314014,1088.6200000000001,95.4
060650314015,1481.88,425.06
060650314021,1290.02,121.9
060650314022,1372.7,185.5
060650314023,1404.5,1190.38
060650314024,2121.06,NA
060650315011,1638.76,296.8
060650315012,1086.5,152.64000000000001
060650315013,1219,58.300000000000004
060650315014,2121.06,NA
060650315015,1346.2,488.66
060650315021,950.82,184.44
060650315022,1238.0800000000002,244.86
060650315023,943.4000000000001,414.46000000000004
060650315024,571.34,1251.8600000000001
060650315025,NA,NA
060650316011,1171.3,212
060650316012,1027.14,116.60000000000001
060650316013,1571.98,419.76000000000005
060650316021,NA,NA
060650316022,1224.3,121.9
060650316023,1052.5800000000002,523.64
060650316024,1373.76,163.24
060650317011,1177.66,832.1
060650317012,1008.0600000000001,43.46
060650317021,1733.1000000000001,184.44
060650317022,2120,501.38000000000005
060650317031,1432.0600000000002,110.24000000000001
060650317032,2034.14,272.42
060650317041,1008.0600000000001,75.26
060650317042,1803.0600000000002,79.5
060650317043,1118.3,77.38000000000001
060650317044,987.9200000000001,524.7
060650401011,1231.72,291.5
060650401012,784.4000000000001,456.86
060650401013,1760.66,268.18
060650401021,950.82,484.42
060650401022,NA,NA
060650402011,1009.12,129.32
060650402012,1409.8000000000002,385.84000000000003
060650402021,1269.88,393.26000000000005
060650402022,1223.24,633.88
060650402031,884.0400000000001,167.48000000000002
060650402032,1056.8200000000002,154.76000000000002
060650402041,837.4000000000001,208.82000000000002
060650402042,1108.76,175.96
060650403011,694.3000000000001,73.14
060650403012,1368.46,316.94
060650403013,889.34,517.28
060650403014,1509.44,236.38000000000002
060650403021,2044.74,470.64000000000004
060650403022,2121.06,NA
060650403023,1145.8600000000001,122.96000000000001
060650403031,665.6800000000001,175.96
060650404021,1032.44,269.24
060650404022,1018.6600000000001,443.08000000000004
060650404031,1109.8200000000002,284.08000000000004
060650404032,1117.24,350.86
060650404033,1548.66,926.44
060650404041,1791.4,134.62
060650404051,2121.06,NA
060650404052,1922.8400000000001,405.98
060650405011,720.8000000000001,477
060650405012,1467.04,613.74
060650405013,1178.72,67.84
060650405021,1299.5600000000002,155.82000000000002
060650405022,1180.8400000000001,219.42000000000002
060650405031,1019.72,38.160000000000004
060650405032,1472.3400000000001,195.04000000000002
060650405033,1025.02,26.5
060650406031,1230.66,179.14000000000001
060650406041,2121.06,NA
060650406042,1749,1249.74
060650406043,1561.38,305.28000000000003
060650406051,1259.28,1008.0600000000001
060650406052,1246.5600000000002,188.68
060650406061,1793.52,513.0400000000001
060650406062,1255.04,287.26
060650406071,1961,2463.44
060650406072,1915.42,114.48
060650406091,2121.06,NA
060650406092,987.9200000000001,1502.02
060650406111,2121.06,NA
060650406112,2121.06,NA
060650406131,2121.06,NA
060650406132,2121.06,NA
060650406133,2121.06,NA
060650406151,2121.06,NA
060650406152,NA,NA
060650406153,2121.06,NA
060650406161,2121.06,NA
060650406162,2121.06,NA
060650407011,2121.06,NA
060650407012,2121.06,NA
060650407013,2121.06,NA
060650407021,2065.94,292.56
060650407022,1473.4,217.3
060650407031,2121.06,NA
060650407032,1858.18,204.58
060650408061,2121.06,NA
060650408071,1973.72,281.96000000000004
060650408072,2121.06,NA
060650408081,2054.28,726.1
060650408082,1145.8600000000001,64.66
060650408083,1284.72,101.76
060650408091,NA,NA
060650408092,1251.8600000000001,120.84
060650408121,1435.24,179.14000000000001
060650408131,2121.06,NA
060650408132,2121.06,NA
060650408141,1581.52,109.18
060650408142,2121.06,NA
060650408151,1557.14,189.74
060650408152,1257.16,139.92000000000002
060650408161,1447.96,92.22
060650408211,1517.92,59.36
060650408212,2065.94,556.5
060650409011,1551.8400000000001,132.5
060650409012,1693.88,1005.94
060650409013,996.4000000000001,184.44
060650409021,2121.06,NA
060650409022,882.98,212
060650409023,1017.6,125.08000000000001
060650409031,NA,NA
060650409032,1060,481.24
060650409041,1582.5800000000002,340.26
060650409042,1620.74,521.52
060650410011,1034.56,85.86
060650410021,1250.8,399.62
060650410022,1718.26,180.20000000000002
060650410031,1507.3200000000002,573.46
060650410041,1122.54,567.1
060650410042,1090.74,90.10000000000001
060650410043,2072.3,938.1
060650411011,1039.8600000000001,121.9
060650411012,1041.98,254.4
060650411013,1099.22,273.48
060650411021,1163.88,294.68
060650411022,1551.8400000000001,312.7
060650412011,1630.28,2557.78
060650412012,944.46,722.9200000000001
060650412021,1131.02,84.80000000000001
060650412022,2121.06,NA
060650412023,1518.98,204.58
060650412031,980.5,217.3
060650412032,1072.72,74.2
060650413011,1237.02,118.72
060650413012,1809.42,120.84
060650413021,1243.38,150.52
060650413022,1290.02,209.88000000000002
060650414031,983.6800000000001,42.400000000000006
060650414032,1561.38,235.32000000000002
060650414041,1586.8200000000002,277.72
060650414042,1510.5,361.46000000000004
060650414051,1021.84,204.58
060650414052,1420.4,280.90000000000003
060650414061,1425.7,68.9
060650414062,1431,212
060650414071,1101.3400000000001,87.98
060650414072,1176.6000000000001,39.22
060650414073,1017.6,49.82
060650414081,1036.68,358.28000000000003
060650414082,1221.1200000000001,62.540000000000006
060650414091,2121.06,NA
060650414092,2121.06,NA
060650414093,2121.06,NA
060650414094,1126.78,294.68
060650414101,1135.26,193.98000000000002
060650414102,1166,314.82
060650414111,1049.4,200.34
060650414112,2121.06,NA
060650414121,1804.1200000000001,99.64
060650414122,705.96,53
060650415001,1156.46,510.92
060650415002,1229.6000000000001,46.64
060650416001,1131.02,150.52
060650416002,1359.98,169.60000000000002
060650416003,1117.24,173.84
060650416004,1160.7,143.1
060650417021,1398.14,734.58
060650417022,1192.5,949.76
060650417023,1222.18,63.6
060650417031,1231.72,90.10000000000001
060650417032,915.84,25.44
060650417033,1234.9,91.16000000000001
060650417041,1145.8600000000001,201.4
060650417042,967.7800000000001,76.32000000000001
060650418031,2121.06,NA
060650418032,2121.06,NA
060650418041,2121.06,NA
060650418042,2121.06,NA
060650418051,1467.04,160.06
060650418052,1855,561.8000000000001
060650418053,1437.3600000000001,206.70000000000002
060650418061,2121.06,NA
060650418062,2121.06,NA
060650418071,1810.48,133.56
060650418072,1710.8400000000001,315.88
060650418081,NA,NA
060650418082,2121.06,NA
060650418083,330.72,83.74000000000001
060650418091,575.58,145.22
060650418092,1407.68,91.16000000000001
060650418093,1850.76,193.98000000000002
060650418101,2121.06,NA
060650418102,2121.06,NA
060650418103,2121.06,NA
060650418121,2121.06,NA
060650418122,NA,NA
060650418131,1521.1000000000001,339.20000000000005
060650418132,1122.54,113.42
060650418133,1021.84,365.70000000000005
060650419041,2121.06,NA
060650419042,2121.06,NA
060650419043,2121.06,NA
060650419051,1264.5800000000002,133.56
060650419061,1158.5800000000002,36.04
060650419062,1545.48,255.46
060650419063,1707.66,624.34
060650419064,1858.18,90.10000000000001
060650419091,695.36,307.40000000000003
060650419092,1472.3400000000001,562.86
060650419093,906.3000000000001,939.1600000000001
060650419094,1877.26,232.14000000000001
060650419101,2121.06,NA
060650419102,1892.1000000000001,68.9
060650419111,2121.06,NA
060650419112,2121.06,NA
060650419113,2121.06,NA
060650419121,2121.06,NA
060650419122,2121.06,NA
060650419123,NA,NA
060650419131,2121.06,NA
060650419132,1547.6000000000001,246.98000000000002
060650419133,1544.42,120.84
060650420031,NA,NA
060650420032,973.08,95.4
060650420041,922.2,767.44
060650420042,1505.2,291.5
060650420051,2121.06,NA
060650420052,1335.6000000000001,1687.52
060650420071,1007,288.32
060650420072,2121.06,NA
060650420081,2121.06,NA
060650420082,2121.06,NA
060650420091,1288.96,1754.3000000000002
060650420092,1682.22,525.76
060650420093,1138.44,114.48
060650420101,1057.88,310.58000000000004
060650420102,1050.46,698.5400000000001
060650420121,1816.8400000000001,87.98
060650420122,1302.74,155.82000000000002
060650420131,2121.06,NA
060650420132,2121.06,NA
060650420141,2121.06,NA
060650420142,2121.06,NA
060650420143,2121.06,NA
060650422061,1412.98,80.56
060650422062,1227.48,501.38000000000005
060650422063,2121.06,NA
060650422064,1199.92,198.22
060650422071,2121.06,NA
060650422072,1500.96,161.12
060650422081,NA,NA
060650422082,1977.96,401.74
060650422091,956.12,71.02000000000001
060650422092,1140.56,113.42
060650422101,1195.68,204.58
060650422102,1127.8400000000001,89.04
060650422103,1114.06,62.540000000000006
060650422121,1266.7,79.5
060650422122,1385.42,284.08000000000004
060650422131,1861.3600000000001,381.6
060650422132,1188.26,162.18
060650422133,1184.02,752.6
060650422141,1740.52,304.22
060650422142,2055.34,316.94
060650422171,1399.2,222.60000000000002
060650422172,937.0400000000001,1653.6000000000001
060650422173,1452.2,53
060650422174,NA,NA
060650423001,NA,NA
060650423002,1305.92,210.94
060650423003,1325,271.36
060650423004,922.2,138.86
060650424011,2063.82,291.5
060650424021,1916.48,179.14000000000001
060650424022,NA,NA
060650424031,1446.9,597.84
060650424032,1668.44,497.14000000000004
060650424041,1264.5800000000002,155.82000000000002
060650424051,1032.44,38.160000000000004
060650424052,1113,212
060650424061,1785.0400000000002,209.88000000000002
060650424062,1442.66,120.84
060650424071,1570.92,431.42
060650424072,1081.2,516.22
060650424081,1855,351.92
060650424082,1705.5400000000002,212
060650424091,1531.7,133.56
060650424092,1512.6200000000001,66.78
060650424101,1820.02,175.96
060650424102,2121.06,NA
060650424111,1874.0800000000002,51.940000000000005
060650424112,1710.8400000000001,326.48
060650424121,2121.06,NA
060650424122,2121.06,NA
060650424123,2120,491.84000000000003
060650425051,878.74,80.56
060650425052,1160.7,73.14
060650425061,1194.6200000000001,64.66
060650425062,1357.8600000000001,112.36
060650425071,1546.5400000000002,259.7
060650425072,1590,363.58000000000004
060650425081,993.22,97.52000000000001
060650425082,1467.04,50.88
060650425083,1438.42,107.06
060650425091,1100.28,424
060650425092,1512.6200000000001,375.24
060650425101,1398.14,216.24
060650425102,1829.5600000000002,73.14
060650425103,1833.8000000000002,36.04
060650425111,1225.3600000000001,155.82000000000002
060650425112,1564.5600000000002,209.88000000000002
060650425121,1315.46,111.30000000000001
060650425122,1131.02,111.30000000000001
060650425131,1868.7800000000002,80.56
060650425132,1822.14,60.42
060650425133,1471.28,20.14
060650425141,1012.3000000000001,94.34
060650425142,1703.42,485.48
060650425151,1025.02,156.88
060650425152,1089.68,111.30000000000001
060650425161,998.5200000000001,55.120000000000005
060650425162,1460.68,314.82
060650425171,1479.76,528.94
060650425172,1256.1000000000001,349.8
060650425181,1068.48,156.88
060650425182,1403.44,107.06
060650425191,1032.44,47.7
060650425201,1023.96,75.26
060650425211,1775.5,249.10000000000002
060650425212,1328.18,322.24
060650426171,1394.96,156.88
060650426172,879.8000000000001,676.2800000000001
060650426173,1444.78,218.36
060650426181,1434.18,79.5
060650426182,1311.22,190.8
060650426191,1909.0600000000002,130.38
060650426201,1434.18,314.82
060650426202,2046.8600000000001,337.08000000000004
060650426211,1208.4,77.38000000000001
060650426212,1797.76,95.4
060650426221,1621.8000000000002,204.58
060650426231,1807.3000000000002,110.24000000000001
060650426241,1545.48,1094.98
060650427061,2121.06,NA
060650427062,1364.22,129.32
060650427063,1122.54,114.48
060650427064,1732.0400000000002,180.20000000000002
060650427081,1682.22,345.56
060650427082,1655.72,268.18
060650427091,1437.3600000000001,150.52
060650427092,1028.2,135.68
060650427111,1249.74,455.8
060650427112,1268.8200000000002,206.70000000000002
060650427113,1053.64,181.26000000000002
060650427141,2121.06,NA
060650427142,NA,NA
060650427151,2121.06,NA
060650427152,2121.06,NA
060650427153,1723.5600000000002,255.46
060650427161,1860.3000000000002,73.14
060650427162,1506.26,361.46000000000004
060650427163,2052.1600000000003,496.08000000000004
060650427171,1635.5800000000002,576.64
060650427191,780.1600000000001,103.88000000000001
060650427192,976.2600000000001,394.32
060650427201,1069.54,534.24
060650427202,1084.38,340.26
060650427231,1102.4,122.96000000000001
060650427232,1226.42,95.4
060650427241,1866.66,114.48
060650427261,1575.16,291.5
060650427281,1409.8000000000002,1416.16
060650427291,1224.3,56.18
060650427292,1869.8400000000001,66.78
060650427293,1474.46,82.68
060650427301,1231.72,326.48
060650427302,1499.9,276.66
060650427311,1427.8200000000002,135.68
060650427312,2121.06,NA
060650427321,1732.0400000000002,396.44
060650427331,1190.38,242.74
060650427332,NA,NA
060650427371,2074.42,365.70000000000005
060650427381,1641.94,779.1
060650427382,1306.98,204.58
060650427391,1843.3400000000001,94.34
060650427392,1701.3000000000002,701.72
060650427401,1147.98,207.76000000000002
060650427402,1357.8600000000001,572.4
060650427411,886.1600000000001,47.7
060650427412,857.5400000000001,435.66
060650427421,NA,NA
060650427431,1495.66,203.52
060650427441,1476.5800000000002,252.28
060650427451,1513.68,342.38
060650427452,1434.18,256.52000000000004
060650428001,1176.6000000000001,127.2
060650428002,917.96,89.04
060650428003,904.1800000000001,110.24000000000001
060650429011,1185.0800000000002,333.90000000000003
060650429012,1001.7,58.300000000000004
060650429021,923.26,55.120000000000005
060650429022,1036.68,139.92000000000002
060650429031,1348.3200000000002,294.68
060650429032,1013.36,396.44
060650429041,1167.06,142.04000000000002
060650429042,1101.3400000000001,128.26000000000002
060650429043,1092.8600000000001,438.84000000000003
060650430011,1132.0800000000002,100.7
060650430012,993.22,46.64
060650430031,1046.22,87.98
060650430032,1132.0800000000002,124.02000000000001
060650430033,878.74,223.66000000000003
060650430051,1298.5,155.82000000000002
060650430052,1457.5,824.6800000000001
060650430053,966.72,135.68
060650430061,1035.6200000000001,160.06
060650430062,1140.56,131.44
060650430071,1959.94,243.8
060650430072,1956.76,234.26000000000002
060650430081,1526.4,355.1
060650430082,675.22,954
060650430091,1936.6200000000001,148.4
060650430092,2095.62,544.84
060650430101,1793.52,219.42000000000002
060650430102,2121.06,NA
060650432061,1543.3600000000001,204.58
060650432062,2121.06,NA
060650432063,929.62,57.24
060650432064,1282.6000000000001,71.02000000000001
060650432111,2121.06,NA
060650432112,1912.24,121.9
060650432113,1914.3600000000001,129.32
060650432114,2017.18,566.0400000000001
060650432161,1205.22,94.34
060650432162,1478.7,62.540000000000006
060650432163,1288.96,136.74
060650432171,1859.24,89.04
060650432181,2121.06,NA
060650432182,711.26,1155.4
060650432183,1599.5400000000002,315.88
060650432201,1348.3200000000002,101.76
060650432202,1278.3600000000001,115.54
060650432221,1779.74,168.54000000000002
060650432222,1560.3200000000002,307.40000000000003
060650432271,1970.5400000000002,333.90000000000003
060650432272,2121.06,NA
060650432273,1549.72,85.86
060650432281,1264.5800000000002,347.68
060650432282,2121.06,NA
060650432291,365.70000000000005,2722.08
060650432292,2121.06,NA
060650432293,1963.1200000000001,276.66
060650432351,2121.06,NA
060650432352,2121.06,NA
060650432391,1446.9,293.62
060650432392,2121.06,NA
060650432393,NA,NA
060650432401,1444.78,747.3000000000001
060650432402,2121.06,NA
060650432421,2055.34,386.90000000000003
060650432422,2121.06,NA
060650432441,2121.06,NA
060650432442,2121.06,NA
060650432443,1791.4,348.74
060650432461,1423.5800000000002,140.98000000000002
060650432462,1976.9,205.64000000000001
060650432471,2065.94,310.58000000000004
060650432472,2109.4,452.62
060650432481,2121.06,NA
060650432501,2121.06,NA
060650432502,NA,NA
060650432503,1964.18,196.10000000000002
060650432504,2121.06,NA
060650432505,1484,233.20000000000002
060650432521,2121.06,NA
060650432522,2121.06,NA
060650432541,1490.3600000000001,178.08
060650432542,1647.24,1909.0600000000002
060650432543,1834.8600000000001,43.46
060650432561,1573.0400000000002,371
060650432562,1989.6200000000001,383.72
060650432563,1885.74,72.08
060650432571,2121.06,NA
060650432572,2121.06,NA
060650432573,1009.12,21.200000000000003
060650432621,1558.2,309.52000000000004
060650432622,2121.06,NA
060650432641,1863.48,106
060650432642,2075.48,595.72
060650432643,1175.54,1079.0800000000002
060650432651,2121.06,NA
060650432652,2121.06,NA
060650432653,NA,NA
060650432661,1913.3000000000002,156.88
060650432662,1351.5,67.84
060650432671,NA,NA
060650432672,2121.06,NA
060650432701,NA,NA
060650432702,1375.88,606.32
060650432711,1485.0600000000002,183.38
060650432721,1808.3600000000001,212
060650432722,733.52,732.46
060650432741,975.2,455.8
060650432761,2008.7,374.18
060650432781,2121.06,NA
060650432782,2121.06,NA
060650432783,1921.7800000000002,367.82
060650432784,2079.7200000000003,430.36
060650432791,2121.06,NA
060650432792,1742.64,1157.52
060650432793,1147.98,305.28000000000003
060650432911,1497.78,230.02
060650432912,1038.8,45.580000000000005
060650432913,1460.68,119.78
060650432914,1620.74,769.5600000000001
060650432915,2121.06,NA
060650433041,1649.3600000000001,319.06
060650433042,1139.5,545.9
060650433043,889.34,279.84000000000003
060650433044,964.6,745.1800000000001
060650433061,1410.8600000000001,111.30000000000001
060650433062,1314.4,716.5600000000001
060650433071,912.6600000000001,59.36
060650433072,1159.64,156.88
060650433073,753.6600000000001,149.46
060650433081,927.5,160.06
060650433082,795,79.5
060650433091,1028.2,228.96
060650433092,995.34,75.26
060650433101,972.0200000000001,49.82
060650433102,1120.42,168.54000000000002
060650433111,1126.78,157.94
060650433112,1352.5600000000002,227.9
060650433121,1246.5600000000002,224.72
060650433122,1261.4,101.76
060650433131,916.9000000000001,214.12
060650433132,1064.24,303.16
060650433141,1946.16,223.66000000000003
060650433142,1362.1000000000001,147.34
060650433151,1493.54,167.48000000000002
060650433161,1173.42,113.42
060650433162,1796.7,311.64000000000004
060650433171,1356.8000000000002,207.76000000000002
060650433172,1752.18,149.46
060650433173,1800.94,143.1
060650434011,1002.7600000000001,261.82
060650434012,845.88,97.52000000000001
060650434013,795,124.02000000000001
060650434031,964.6,132.5
060650434032,969.9000000000001,195.04000000000002
060650434041,1020.7800000000001,75.26
060650434042,1094.98,65.72
060650434051,697.48,204.58
060650434052,874.5,112.36
060650434053,854.36,104.94000000000001
060650435031,978.38,127.2
060650435032,972.0200000000001,57.24
060650435041,1469.16,212
060650435042,663.5600000000001,449.44
060650435051,1302.74,336.02000000000004
060650435052,887.22,38.160000000000004
060650435061,1298.5,128.26000000000002
060650435062,1947.22,444.14000000000004
060650435063,1339.8400000000001,844.82
060650435071,748.36,99.64
060650435072,891.46,60.42
060650435073,949.76,725.0400000000001
060650435081,1404.5,763.2
060650435082,604.2,87.98
060650435083,314.82,312.7
060650435091,1504.14,278.78000000000003
060650435092,1468.1000000000001,262.88
060650435121,806.6600000000001,771.6800000000001
060650435122,1926.0200000000002,126.14
060650435131,1353.6200000000001,553.32
060650435171,1606.96,375.24
060650435172,1957.8200000000002,214.12
060650436011,1133.14,553.32
060650436012,893.58,131.44
060650436021,895.7,110.24000000000001
060650436022,537.4200000000001,218.36
060650437011,594.6600000000001,908.4200000000001
060650437012,795,181.26000000000002
060650437021,1664.2,649.7800000000001
060650437022,932.8000000000001,66.78
060650437031,1035.6200000000001,523.64
060650437032,1371.64,271.36
060650438021,713.38,1051.52
060650438022,1035.6200000000001,761.08
060650438023,1551.8400000000001,404.92
060650438071,946.58,55.120000000000005
060650438072,654.02,87.98
060650438091,NA,NA
060650438092,1076.96,187.62
060650438101,1634.52,267.12
060650438102,1467.04,145.22
060650438103,1795.64,241.68
060650438111,1002.7600000000001,150.52
060650438112,1007,239.56
060650438121,2121.06,NA
060650438122,1315.46,135.68
060650438131,1359.98,207.76000000000002
060650438132,1162.8200000000002,200.34
060650438133,1131.02,517.28
060650438134,1192.5,611.62
060650438141,NA,NA
060650438181,1821.0800000000002,42.400000000000006
